<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<MA_8>,<MA_16>,<turn 8 5 3 6 0 False>,<turn 8 3 3 6 0 False>,<turn 16 8 8 0 10 False>,<MA_12>,<turn 12 5 3 6 0 False>,<turn 12 3 3 6 0 False>,<turn 8 5 3 6 10.0 False>,<turn 8 3 3 6 10.0 False>,<turn 12 5 3 6 10.0 False>,<turn 12 3 3 6 10.0 False>,<turn 16 5 3 6 10.0 False>,<turn 16 3 3 6 10.0 False>
2016-07-27 16:00:00,12.7617,12.789000000000001,12.6344,12.7314,169515.0,12.980269999999999,13.02427,0.0,0.0,0.0,12.99269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-27 20:00:00,12.7284,12.7678,12.6586,12.7405,12640.0,12.93285,12.98483,0.0,0.0,0.0,12.95413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28 00:00:00,12.7405,12.789000000000001,12.7071,12.7617,19123.0,12.88494,12.94627,0.0,0.0,0.0,12.91456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28 04:00:00,12.7617,12.7648,12.689,12.7102,18038.0,12.84409,12.9139,0.0,0.0,0.0,12.88106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28 08:00:00,12.7102,12.7587,12.6283,12.7466,47598.0,12.81528,12.88841,0.0,0.0,0.0,12.85532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28 12:00:00,12.7466,12.7981,12.4797,12.5192,201518.0,12.78101,12.86064,0.0,0.0,0.0,12.82621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28 16:00:00,12.5192,12.5586,12.4403,12.4555,137029.0,12.76106,12.839889999999999,0.0,0.0,0.0,12.80655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28 20:00:00,12.4555,12.4797,12.4161,12.4221,8165.0,12.697389999999999,12.79466,0.0,0.0,0.0,12.75369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29 00:00:00,12.4221,12.4888,12.4221,12.4585,10182.0,12.63322,12.74615,0.0,0.0,0.0,12.69725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29 04:00:00,12.4585,12.4585,12.3706,12.3736,19641.0,12.576360000000001,12.69857,0.0,0.0,0.0,12.64235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29 08:00:00,12.3736,12.4039,12.3009,12.3706,43749.0,12.53702,12.65959,0.0,0.0,0.0,12.59963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29 12:00:00,12.3706,12.6192,12.3039,12.501,242329.0,12.486310000000001,12.61378,0.0,0.0,0.0,12.55068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29 16:00:00,12.501,12.6313,12.4525,12.5677,133182.0,12.44512,12.572239999999999,0.0,0.0,0.0,12.50944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29 20:00:00,12.5677,12.5768,12.5434,12.5465,3263.0,12.44378,12.550510000000001,-12.44378,-12.44378,0.0,12.49615,-12.49615,-12.49615,-12.44378,-12.44378,-12.49615,-12.49615,0.0,0.0
2016-08-01 04:00:00,12.6556,12.695,12.5465,12.5586,20578.0,12.46308,12.539810000000001,0.0,0.0,0.0,12.49647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01 08:00:00,12.5586,12.5616,12.3949,12.5192,52769.0,12.50687,12.542580000000001,0.0,0.0,0.0,12.51236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01 12:00:00,12.5192,12.5222,12.1765,12.1917,237060.0,12.525319999999999,12.536539999999999,0.0,0.0,0.0,12.51443,0.0,12.51443,0.0,0.0,0.0,12.51443,0.0,0.0
2016-08-01 16:00:00,12.1917,12.2038,12.0735,12.125,166203.0,12.53215,12.529000000000002,12.53215,12.53215,0.0,12.51303,0.0,0.0,12.53215,12.53215,0.0,0.0,0.0,0.0
2016-08-01 20:00:00,12.125,12.1826,12.122,12.1644,9629.0,12.463510000000001,12.48473,0.0,0.0,0.0,12.4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02 00:00:00,12.1644,12.1917,12.1553,12.1856,7751.0,12.38745,12.43655,0.0,0.0,0.0,12.41122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02 04:00:00,12.1856,12.2129,12.0826,12.0947,25114.0,12.327060000000001,12.39753,0.0,0.0,0.0,12.36986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02 08:00:00,12.0947,12.3312,12.0947,12.2432,63595.0,12.2771,12.3654,0.0,0.0,0.0,12.33549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02 12:00:00,12.2432,12.4009,11.9279,11.9643,282537.0,12.215710000000001,12.32643,0.0,0.0,0.0,12.29017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02 16:00:00,11.9643,12.0249,11.9006,12.0249,122045.0,12.20045,12.30973,0.0,0.0,0.0,12.27236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02 20:00:00,12.0249,12.0916,11.9825,12.030999999999999,14610.0,12.13467,12.26224,0.0,0.0,0.0,12.21331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03 00:00:00,12.030999999999999,12.0765,12.0098,12.0553,9529.0,12.09887,12.225489999999999,0.0,0.0,0.0,12.16879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03 04:00:00,12.0553,12.0613,11.94,11.9916,20540.0,12.07815,12.19239,0.0,0.0,0.0,12.13132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03 08:00:00,11.9916,12.1098,11.9886,12.0826,45053.0,12.0673,12.165280000000001,0.0,0.0,0.0,12.10447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03 12:00:00,12.0826,12.3312,11.8794,12.315999999999999,363782.0,12.04423,12.13302,-12.04423,-12.04423,0.0,12.07551,0.0,0.0,-12.04423,-12.04423,0.0,0.0,0.0,0.0
2016-08-03 16:00:00,12.315999999999999,12.4797,12.31,12.4676,182786.0,12.04618,12.11426,0.0,0.0,-12.11426,12.06782,-12.06782,-12.06782,0.0,0.0,-12.06782,-12.06782,-12.11426,-12.11426
2016-08-03 20:00:00,12.4676,12.4888,12.4403,12.4797,8577.0,12.10286,12.12603,0.0,0.0,0.0,12.10164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04 00:00:00,12.4797,12.5525,12.4494,12.4707,17645.0,12.18708,12.15748,0.0,0.0,0.0,12.15718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04 04:00:00,12.4707,12.4797,12.3585,12.4039,22601.0,12.26775,12.19174,0.0,0.0,0.0,12.2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04 08:00:00,12.4009,12.4646,12.2584,12.3312,58930.0,12.33211,12.22552,0.0,0.0,0.0,12.25779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04 12:00:00,12.3312,12.6556,12.2827,12.6526,270896.0,12.36857,12.25145,0.0,0.0,0.0,12.29098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04 16:00:00,12.6495,12.7557,12.6344,12.6617,198370.0,12.37927,12.26764,0.0,0.0,0.0,12.30953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04 20:00:00,12.6617,12.692,12.6495,12.6768,6666.0,12.45304,12.31976,0.0,0.0,0.0,12.37592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05 00:00:00,12.6768,12.6859,12.5828,12.6041,11083.0,12.51125,12.36975,0.0,0.0,0.0,12.4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05 04:00:00,12.6041,12.6799,12.5646,12.6465,22286.0,12.55672,12.41801,0.0,0.0,0.0,12.48903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05 08:00:00,12.6435,12.6647,12.5707,12.6223,40430.0,12.57602,12.453439999999999,0.0,0.0,0.0,12.52321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05 12:00:00,12.6223,12.7617,12.4464,12.597999999999999,279885.0,12.60028,12.490860000000001,0.0,0.0,0.0,12.55641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05 16:00:00,12.600999999999999,12.7011,12.5313,12.6981,148454.0,12.61528,12.52078,0.0,0.0,0.0,12.57799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05 20:00:00,12.6981,12.7405,12.692,12.7284,6747.0,12.62134,12.54381,0.0,0.0,0.0,12.58937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08 04:00:00,12.7011,12.8527,12.695,12.8254,31913.0,12.643410000000001,12.574060000000001,0.0,0.0,0.0,12.61204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08 08:00:00,12.8254,12.9103,12.8133,12.9042,43932.0,12.65596,12.59995,0.0,0.0,0.0,12.63222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08 12:00:00,12.9042,13.0861,12.8436,13.0558,215441.0,12.6947,12.63524,0.0,0.0,0.0,12.66868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08 16:00:00,13.0558,13.1529,12.9588,12.9922,188884.0,12.7464,12.674339999999999,0.0,0.0,0.0,12.71272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08 20:00:00,12.9922,13.0255,12.9679,13.0013,9837.0,12.82548,12.72695,0.0,0.0,0.0,12.77362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09 00:00:00,13.0013,13.0013,12.9103,12.9255,10980.0,12.87787,12.76775,0.0,0.0,0.0,12.81545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09 04:00:00,12.9255,12.9679,12.886,12.9649,18588.0,12.9226,12.805860000000001,0.0,0.0,0.0,12.85429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09 08:00:00,12.9649,13.1256,12.9224,13.0831,48875.0,12.939960000000001,12.83114,0.0,0.0,0.0,12.87712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09 12:00:00,13.0831,13.1923,12.9558,13.0467,281895.0,12.95706,12.85721,0.0,0.0,0.0,12.90281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09 16:00:00,13.0467,13.0831,12.8951,12.9679,184297.0,12.99302,12.89252,0.0,0.0,0.0,12.94207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09 20:00:00,12.9679,12.977,12.8769,12.9285,21762.0,13.01027,12.92036,13.01027,13.01027,0.0,12.97009,0.0,0.0,13.01027,13.01027,0.0,0.0,0.0,0.0
2016-08-10 00:00:00,12.9285,12.974,12.9103,12.9527,8412.0,13.00387,12.9361,0.0,0.0,0.0,12.98054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10 04:00:00,12.9527,12.9588,12.7769,12.7799,27246.0,12.986939999999999,12.94506,0.0,0.0,0.0,12.98023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10 08:00:00,12.7799,12.9406,12.7587,12.9042,51108.0,12.97893,12.95448,0.0,0.0,12.95448,12.98069,12.98069,12.98069,0.0,0.0,12.98069,12.98069,12.95448,12.95448
2016-08-10 12:00:00,12.9042,13.1529,12.6799,12.7132,322890.0,12.93361,12.9413,0.0,0.0,0.0,12.95134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10 16:00:00,12.7132,12.7617,12.5555,12.5707,194690.0,12.92207,12.94159,0.0,0.0,0.0,12.94169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10 20:00:00,12.5707,12.597999999999999,12.5586,12.5616,9133.0,12.86867,12.91718,0.0,0.0,0.0,12.90266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11 00:00:00,12.5616,12.600999999999999,12.5161,12.5859,14133.0,12.7906,12.87589,0.0,0.0,0.0,12.8461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11 04:00:00,12.5859,12.6283,12.4949,12.501,26962.0,12.724739999999999,12.834480000000001,0.0,0.0,0.0,12.79355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11 08:00:00,12.501,12.6738,12.4616,12.6071,56585.0,12.67775,12.797880000000001,0.0,0.0,0.0,12.75037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11 12:00:00,12.6071,13.1498,12.5465,13.0952,288519.0,12.62251,12.753630000000001,0.0,0.0,0.0,12.69848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11 16:00:00,13.0952,13.2954,13.0861,13.1559,227518.0,12.60272,12.72594,-12.60272,-12.60272,-12.72594,12.66886,-12.66886,-12.66886,-12.60272,-12.60272,-12.66886,-12.66886,-12.72594,-12.72594
2016-08-11 20:00:00,13.1559,13.2681,13.1438,13.2529,10781.0,12.700999999999999,12.758510000000001,0.0,0.0,0.0,12.72044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12 00:00:00,13.2529,13.2832,13.2165,13.2711,20890.0,12.80401,12.79752,0.0,0.0,0.0,12.78073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12 04:00:00,13.2711,13.3893,13.1953,13.2196,34230.0,12.92158,12.846260000000001,0.0,0.0,0.0,12.85354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12 08:00:00,13.2196,13.3014,13.1286,13.1983,60432.0,13.0282,12.89502,0.0,0.0,0.0,12.92498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12 12:00:00,13.1983,13.5106,13.1347,13.4591,240470.0,13.10393,12.93633,0.0,0.0,0.0,12.98443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12 16:00:00,13.4591,13.5531,13.2923,13.547,154946.0,13.15664,12.97387,0.0,0.0,0.0,13.03496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12 20:00:00,13.547,13.5743,13.5349,13.55,4204.0,13.2503,13.0404,0.0,0.0,0.0,13.12184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15 04:00:00,13.5925,13.6804,13.5773,13.6501,17697.0,13.336879999999999,13.113370000000002,0.0,0.0,0.0,13.21268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15 08:00:00,13.6501,13.6865,13.4561,13.4833,55275.0,13.40746,13.187320000000001,0.0,0.0,0.0,13.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15 12:00:00,13.4833,13.8532,13.4742,13.7896,271107.0,13.477020000000001,13.262070000000001,0.0,0.0,0.0,13.37897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15 16:00:00,13.7926,13.923,13.7896,13.9078,126760.0,13.4958,13.311720000000001,0.0,0.0,0.0,13.42063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15 20:00:00,13.9078,13.9078,13.8047,13.832,11273.0,13.5769,13.39209,0.0,0.0,0.0,13.49729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16 00:00:00,13.832,13.8442,13.7714,13.7805,10722.0,13.669120000000001,13.477020000000001,0.0,0.0,0.0,13.57647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16 04:00:00,13.7805,13.9169,13.7471,13.8805,26319.0,13.72538,13.54315,0.0,0.0,0.0,13.63357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16 08:00:00,13.8805,13.9927,13.8714,13.9412,56442.0,13.75259,13.59405,0.0,0.0,0.0,13.674079999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16 12:00:00,13.9412,14.1019,13.7805,14.0655,270590.0,13.7931,13.647310000000001,0.0,0.0,0.0,13.72321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16 16:00:00,14.0655,14.1686,14.0382,14.1231,141737.0,13.837829999999999,13.69834,0.0,0.0,0.0,13.77386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16 20:00:00,14.1231,14.1534,13.9745,14.0443,29823.0,13.90049,13.757779999999999,0.0,0.0,0.0,13.83439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17 00:00:00,14.0443,14.0897,14.0079,14.0594,13679.0,13.96442,13.81731,0.0,0.0,0.0,13.89266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17 04:00:00,14.0594,14.0776,13.9958,14.0261,18151.0,13.993070000000001,13.86116,0.0,0.0,0.0,13.93029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17 08:00:00,14.0261,14.1261,13.9563,14.1079,40176.0,14.01808,13.901110000000001,0.0,0.0,0.0,13.96388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17 12:00:00,14.1079,14.1837,13.8957,14.0655,308402.0,14.03147,13.93097,0.0,0.0,0.0,13.98635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17 16:00:00,14.0655,14.2262,14.0291,14.2027,148117.0,14.05766,13.964360000000001,0.0,0.0,0.0,14.01659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17 20:00:00,14.2027,14.2177,14.1699,14.1878,6214.0,14.065320000000002,13.98799,0.0,0.0,0.0,14.03229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18 00:00:00,14.1878,14.1997,14.1162,14.155,9928.0,14.098339999999999,14.02396,0.0,0.0,0.0,14.06561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18 04:00:00,14.155,14.2774,14.149000000000001,14.2475,20244.0,14.120779999999998,14.053679999999998,0.0,0.0,0.0,14.09285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18 08:00:00,14.2505,14.2774,14.1968,14.2445,32292.0,14.132539999999999,14.07559,0.0,0.0,0.0,14.11049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18 12:00:00,14.2445,14.5939,14.2117,14.558,256677.0,14.164629999999999,14.1038,0.0,0.0,0.0,14.13801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18 16:00:00,14.558,14.6416,14.5341,14.5879,127076.0,14.18966,14.12793,0.0,0.0,0.0,14.159870000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18 20:00:00,14.5879,14.6297,14.573,14.6118,10035.0,14.27921,14.186470000000002,0.0,0.0,0.0,14.226070000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19 00:00:00,14.6118,14.6267,14.573,14.6118,14778.0,14.36064,14.24319,0.0,0.0,0.0,14.29056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19 04:00:00,14.6118,14.7372,14.5521,14.5759,43694.0,14.43404,14.296779999999998,0.0,0.0,0.0,14.35276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19 08:00:00,14.5759,14.6118,14.4923,14.555,60786.0,14.492270000000001,14.345,0.0,0.0,0.0,14.40769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19 12:00:00,14.555,14.6775,14.4983,14.573,255561.0,14.53116,14.384070000000001,0.0,0.0,0.0,14.45002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19 16:00:00,14.573,14.6804,14.5521,14.6267,145074.0,14.554620000000002,14.416920000000001,0.0,0.0,0.0,14.482079999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19 20:00:00,14.6267,14.6745,14.6267,14.6446,6778.0,14.57097,14.44871,0.0,0.0,0.0,14.51118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22 04:00:00,14.5222,14.5222,14.364,14.4326,39382.0,14.59029,14.48293,14.59029,14.59029,0.0,14.54203,0.0,0.0,14.59029,14.59029,0.0,0.0,0.0,0.0
2016-08-22 08:00:00,14.4326,14.4655,14.2236,14.2833,65856.0,14.575779999999998,14.500689999999999,0.0,0.0,0.0,14.55137,14.55137,14.55137,0.0,0.0,14.55137,14.55137,0.0,0.0
2016-08-22 12:00:00,14.2833,14.3669,14.1968,14.2177,223254.0,14.54235,14.50426,0.0,0.0,14.50426,14.54264,0.0,0.0,0.0,0.0,0.0,0.0,14.50426,14.50426
2016-08-22 16:00:00,14.2177,14.2595,14.137,14.155,133080.0,14.48005,14.487879999999999,0.0,0.0,0.0,14.50738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22 20:00:00,14.155,14.1669,14.0803,14.0833,9807.0,14.41231,14.462179999999998,0.0,0.0,0.0,14.4616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-23 00:00:00,14.0833,14.1072,13.9191,13.9639,40663.0,14.34157,14.428989999999999,0.0,0.0,0.0,14.406529999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-23 04:00:00,13.9639,14.0982,13.9609,14.0117,35662.0,14.2666,14.3876,0.0,0.0,0.0,14.34559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-23 08:00:00,14.0117,14.0833,13.9519,14.0594,46951.0,14.178189999999999,14.3327,0.0,0.0,0.0,14.27275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-23 12:00:00,14.0594,14.4237,13.9101,14.2535,340799.0,14.117329999999999,14.28553,0.0,0.0,0.0,14.21557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-23 16:00:00,14.2535,14.3908,14.1968,14.3192,125543.0,14.08415,14.245679999999998,-14.08415,-14.08415,0.0,14.173420000000002,0.0,0.0,-14.08415,-14.08415,0.0,0.0,0.0,0.0
2016-08-23 20:00:00,14.3192,14.3251,14.1669,14.2117,19135.0,14.10696,14.23233,0.0,0.0,0.0,14.16776,-14.16776,-14.16776,0.0,0.0,-14.16776,-14.16776,0.0,0.0
2016-08-24 00:00:00,14.2117,14.2505,14.1908,14.1968,9431.0,14.149339999999999,14.229170000000002,0.0,0.0,0.0,14.17607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24 04:00:00,14.1968,14.1997,14.0684,14.142999999999999,31440.0,14.166839999999999,14.215520000000001,0.0,0.0,0.0,14.17109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24 08:00:00,14.145999999999999,14.1848,14.0475,14.0744,74298.0,14.181189999999999,14.20305,0.0,0.0,0.0,14.16914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24 12:00:00,14.0744,14.2415,13.8654,13.9519,302932.0,14.18309,14.1874,14.18309,14.18309,0.0,14.16355,0.0,0.0,14.18309,14.18309,0.0,0.0,0.0,0.0
2016-08-24 16:00:00,13.9519,14.0415,13.9042,13.9639,155503.0,14.16734,14.166329999999999,0.0,0.0,0.0,14.150620000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24 20:00:00,13.9639,13.9848,13.943,13.9609,6839.0,14.1213,14.13451,0.0,0.0,0.0,14.12152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25 00:00:00,13.9609,13.9788,13.9251,13.9579,9535.0,14.07959,14.109070000000001,0.0,0.0,0.0,14.09767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25 04:00:00,13.9579,14.0326,13.937000000000001,13.9848,26332.0,14.039860000000001,14.08738,0.0,0.0,0.0,14.075820000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25 08:00:00,13.9848,14.0535,13.8594,13.9101,55213.0,14.007589999999999,14.068810000000001,0.0,0.0,0.0,14.05507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25 12:00:00,13.9101,14.1132,13.8713,14.0355,225576.0,13.99134,14.05579,0.0,0.0,0.0,14.038529999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25 16:00:00,14.0355,14.1669,13.9758,14.1281,123463.0,13.964789999999999,14.035689999999999,-13.964789999999999,-13.964789999999999,0.0,14.01085,0.0,0.0,-13.964789999999999,-13.964789999999999,0.0,0.0,0.0,0.0
2016-08-25 20:00:00,14.1281,14.152000000000001,14.1221,14.1341,4877.0,13.974070000000001,14.03215,0.0,0.0,-14.03215,14.004370000000002,-14.004370000000002,-14.004370000000002,0.0,0.0,-14.004370000000002,-14.004370000000002,-14.03215,-14.03215
2016-08-26 00:00:00,14.1341,14.142999999999999,14.0982,14.1072,5576.0,14.007,14.039860000000001,0.0,0.0,0.0,14.01494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26 04:00:00,14.1072,14.1639,14.0803,14.14,16974.0,14.03977,14.04706,0.0,0.0,0.0,14.02888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26 08:00:00,14.14,14.14,14.0355,14.0833,38109.0,14.0615,14.0502,0.0,0.0,0.0,14.03967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26 12:00:00,14.0833,14.4655,14.0117,14.1908,330478.0,14.08654,14.05685,0.0,0.0,0.0,14.05666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26 16:00:00,14.1908,14.2535,14.0773,14.1221,147478.0,14.094000000000001,14.05766,0.0,0.0,0.0,14.06501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26 20:00:00,14.1221,14.145999999999999,14.1132,14.1191,5303.0,14.121870000000001,14.07286,0.0,0.0,0.0,14.08977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29 04:00:00,14.0535,14.0564,13.9669,13.9788,17632.0,14.12875,14.08012,14.12875,14.12875,14.08012,14.10091,14.10091,14.10091,14.12875,14.12875,14.10091,14.10091,14.08012,14.08012
2016-08-29 08:00:00,13.9788,14.0744,13.9758,14.0236,31134.0,14.1145,14.07986,0.0,0.0,0.0,14.09946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29 12:00:00,14.0236,14.0535,13.9191,13.9818,144603.0,14.08314,14.0715,0.0,0.0,0.0,14.08534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29 16:00:00,13.9818,14.0982,13.943,14.0146,81061.0,14.06589,14.0691,0.0,0.0,0.0,14.07784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29 20:00:00,14.0146,14.0624,14.0117,14.0296,9497.0,14.04243,14.06127,0.0,0.0,0.0,14.06341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-30 00:00:00,14.0296,14.0773,14.0266,14.0624,5408.0,14.029729999999999,14.057160000000001,0.0,0.0,0.0,14.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
